,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-0.14120171564377226,-0.12936871428369412,-0.13395101108423735,-0.1353759623555259,-0.12715023019164895,-0.16484555535659726,-0.13301378291498941,-0.13505039337470814,-0.13587725660235844,-0.13426318763109496,-0.14600415546081624,-0.14447984250165374,-0.15789750252535384,-0.13363872597432574,-0.13625423760558175,-0.16199679637781297,-0.14155651923074125,-0.14745027573071443,-0.14401861130696628,-0.14129936504447943,-0.15627817597228263,-0.1645761689697534,-0.12385396465302058,-0.13215658553229653,-0.13431507692206265,-0.1375493338526745,-0.12533190858112614,-0.1286034222543282,-0.13691169180452015,-0.15377144369879808,-0.14584843691886135,-0.13694613379116666,-0.1342285230903924,-0.14117080228434348,-0.14432733444086054,-0.1404877491397551,-0.14829735015497003,-0.1360330730426155,-0.139814052755665,-0.14646714620135406,-0.14442686967083845,-0.13528215639867897,-0.13463803868970314,-0.15748446609775188,-0.13758249991940652,-0.14860857189469284,-0.13909516790212784,-0.1590472643066468,-0.13678184886638967,-0.12889233597155644
1,0.20899127413103613,-0.04000304334672037,0.1044664150499196,-0.023696600223196196,-0.08421637171657931,-0.019744357805833224,0.10167961359534966,-0.10125699050139282,-0.1038375527374889,0.08609706307538127,-0.04915716724182601,-0.013914494307454419,-0.20068044610306193,0.046138235618229606,0.11213392551883555,0.03911825319768475,0.01589412105062598,-0.33001100843379877,0.030073033448558682,0.11538518963821631,0.2640926630777318,0.09766634354308634,0.025914491471243646,-0.0059264137287344636,0.06792866234089548,0.18991148696695562,0.01315094711957623,0.005324973015826814,0.05622128239485257,-0.14227547561987056,0.26061119826947354,0.0030506241240869196,-0.0404983666603307,-0.06970678639588979,-0.1304306484716101,0.38767725744155407,-0.12817020552271147,0.03002892539599715,-0.32152783862786743,-0.037599368880336735,0.1093847302459205,-0.07820116589763157,-0.32560624550523615,-0.09185826678044114,0.0939724979744117,-0.04734628200257192,-0.041483748347396154,-0.09013662134531994,-0.10929984810314736,0.2023651366771074
2,-0.10717656918085465,0.09428626077948056,-0.08550432943583755,-0.43388976885951147,0.22356587015005197,-0.11017221148225823,0.10471381987917071,-0.0001679130342119306,-0.008804410930018602,-0.03320469460461843,-0.08425628120810974,-0.1454987839445878,0.1231576350172245,0.1401539622389572,0.009258563002286654,-0.1534899797357003,0.16931073027963667,-0.029179190845264547,-0.1184724776294898,-0.04641159514341012,0.042914669975649605,0.12772799517736644,0.25523085425799885,0.09362896331826774,0.2122210057475237,0.09136896240455908,0.08561341248433377,-0.11894241338993286,0.15365085074783652,0.16730966513215803,0.08170103438832806,0.10966143372382096,0.11634007695253629,0.019867556154448768,0.008559530091252848,-0.10438093100196902,-0.03572660782612565,0.03241862857170165,0.01948991132974999,-0.37196157734453517,-0.175977939098299,0.1108887693361274,0.06391579018716036,-0.3043805025926344,0.05831583714879128,-0.05156772586539498,0.08172307684482989,-0.12499602846093213,-0.04845455696996562,0.058790053023396086
3,0.1788778365929331,-0.016510819438594178,0.1864072429279683,0.1344608888790407,-0.013809507545366743,0.17100496291024048,-0.24915251545249179,-0.11704749125340302,0.19610624537044435,-0.2025830408555505,-0.07629656174454759,0.06429336315589598,-0.029282531714778084,-0.08437775918333038,0.07467184793718182,0.15262482955962448,0.08776365044281292,-0.07658978109018742,0.2559364144551919,-0.1964218227788303,0.12294180654126749,0.1572597121734687,-0.033277510154950854,-0.2215132796743721,0.07009274806543478,0.137351508789077,-0.0921470690857031,0.2748753854523316,0.014118303060974197,-0.07412776666861154,-0.0861791329605047,0.08767225093997366,0.05788320244854955,-0.06901744325034145,0.26385041434715717,-0.12707555479260682,-0.1300023490379867,-0.03527161431284517,0.059022285958877055,-0.16343671011115093,-0.1650046752234171,0.21395660367295366,0.035566023296789706,-0.13838828629145256,0.06331507869846158,-0.17386676213439262,-0.0903264444945433,-0.1999462273564706,-0.0685313931375689,-0.1561192540600343
4,-0.12705002848126942,0.033147676435710365,0.09936907585949174,0.1792012374598198,-0.03941637907130283,0.07745727167470393,0.053205660112276204,-0.23850108928580274,0.026060531608384868,0.09667198977996111,0.033424734940947776,-0.007418676730301471,-0.2116559088200542,-0.016611846381200314,-0.07466111031104662,0.07780343895056088,-0.05283317302528425,0.04507813758465207,0.028949925129514935,-0.23174393132780663,0.004279976569236163,0.17394639173346993,0.05861738231419623,0.12679612775131116,-0.16606662855572266,0.19557961545461075,-0.03125793281709238,-0.03506004443366763,-0.14399331522493863,-0.02339522457133599,-0.08689456293902603,-0.28914950858002986,0.20400556301235084,-0.018514599506928717,-0.06046710232293242,-0.007208554072183154,0.1260465152768017,0.024091027180410424,0.06769472153813932,-0.4225153993505532,0.005161222855335991,-0.28566327076673015,0.09080246829121706,-0.017488586586193067,0.0859867634742092,-0.12268178647580738,0.20661618059001788,0.1971384576838724,0.201452735635694,0.1896676074771496
5,0.13373562114624724,0.05226379602133956,-0.09655932451614906,-0.21390388660253717,0.013667307860009983,-0.04611324395169836,-0.18376533052123245,0.19520911323209306,-0.043087039169325936,-0.06657561274008938,-0.10012265661423495,-0.08119708017884723,-0.3543139359681994,0.0258728709652144,0.01740748874570898,-0.03565114400817588,-0.09280611730243234,0.10023775840225976,0.17590453906010767,-0.0194469611369555,0.00967438503339213,0.17198950203422733,0.019580558492200195,0.04968791220285976,-0.11132739348183812,0.07437352995491053,-0.07846322655841971,-0.04226342585397998,-0.02650520431631541,-0.03718367744786988,0.24501398976652142,-0.09009328467640085,-0.1530174161051331,0.11954573967142718,0.16625545516493673,-0.27388388912880635,0.23591992611813184,0.020910488912812827,0.12973705200587046,-0.0583012544689376,0.42013023118841075,0.007118448158446672,-0.04522538042093305,-0.1038268977857513,-0.04831053770469855,0.15487069019871474,-0.2818110367410531,-0.01852897337564073,0.06142921586923271,0.06995959864206214
6,-0.40453176384271283,-0.16549964596076275,-0.12593958874083022,0.045193843639258824,0.03179931940627945,0.11649876428086281,-0.3099885805888532,0.09521151234331648,-0.07611573239560593,0.08048965425915124,0.16011288680863855,-0.05085590419786647,-0.08985152207931044,-0.08237217153761142,-0.012851388480456777,-0.1401469222995736,-0.10365457127446706,-0.04315129629627019,0.1416977732111573,-0.07440515574677603,0.3388794582915729,0.08881262104956118,0.13858698792437985,0.017916896966976112,0.09950493802801769,0.04898054284373501,0.22961251954015383,-0.12583834138493144,0.06400851392679416,-0.09671417681834295,-0.03584994580531489,-0.12358798197984525,-0.09485091683107504,0.09847384917597572,0.018972713909406552,-0.020511929958778374,-0.30288729209373266,0.024922576399529783,0.1133866315226634,0.2499547139864237,0.0011318357392539197,-0.054772496234092014,0.17052918473092557,-0.03053777915260383,0.23197783541959002,-0.032069591577045725,0.03479220655628554,0.0027151830698130958,-0.14353112333948306,0.08928549446130735
7,0.22562015031184396,-0.07306566780277103,0.05367092686200395,-0.16855930055223214,-0.14332303501002397,-0.018725139369264204,-0.10706821362742641,0.2370065451332486,-0.18696327453191608,-0.10211553916123502,0.1491698501234215,0.14179294204039236,0.047755186869456887,-0.26126499837350875,-0.11831608255777004,0.2818824800392467,-0.22467897742677706,0.17912061817058866,-0.07820183971757924,0.25327176011900765,0.12099202916839494,0.02335657557961803,-0.036679734922466234,0.09023824950414013,-0.024756167625696053,-0.12251634792359024,-0.04478951574624847,-0.06796874057863742,-0.05140328499940286,0.05604610849103288,0.2216426873203896,-0.23654446914862773,0.13717209809905706,-0.050814962129329774,0.126887573005999,-0.03356875771209854,-0.1667571848166714,0.05147044631009163,-0.07990356947742797,-0.18871899308817086,-0.1551883088754724,-0.007943970099934236,0.11694107610377129,0.010358681068541875,-0.01316832792789599,0.07668283994979729,0.28482329639664394,-0.12954082620265706,-0.08899375260233211,-0.026440780809803457
8,-0.13905591598593522,-0.015477559372061687,-0.12324098995883459,0.11234783048881966,0.0014094706575069615,-0.22874459223544594,-0.15519645520944647,0.008913154710432799,-0.10470657071271544,-0.026702869971012164,0.0208136818458537,-0.15348997541148413,0.28218086238622414,-0.2195289204092588,0.1921427951901999,0.15586834177417525,-0.011375274540985483,0.06975112393429776,0.060732538737613466,-0.07269427252814148,0.15556573123877798,0.16814595990916037,0.0880484862761322,-0.11344973715804627,-0.20921748492875958,-0.1153123724527558,-0.11460255820352504,0.1128881881825059,0.09334994784717937,0.20983919741809554,-0.005116966657563296,0.10379533072378874,-0.03090824853055727,0.32206398168899797,-0.02867454690584098,0.005581969985607831,0.12415438172189992,-0.24433258631843002,-0.3703759811021195,-0.12035123313471863,-0.009300127483797133,0.039468829994945394,-0.03891300076460976,0.06620149470898984,-0.046597378101477,-0.06965520913297976,-0.08975397910631769,0.15828845255456236,-0.023984159826990148,0.19313987509562786
9,0.00854947285498807,-0.1584059857035819,0.15465031127071413,-0.1508948717049463,0.2611768642525014,0.16975217163459827,-0.05123432776064588,0.08679473833645544,-0.05074741689102563,0.0825501650200029,-0.13944004737835725,0.37699965047694084,0.02651146100620677,-0.05899158417792197,0.09629004498903096,-0.06230442715396976,-0.13340203411290324,0.04647629075391041,-0.12005064417185496,-0.05596006304501208,0.14226438239088143,-0.18670163317301025,0.06859043501522245,-0.14924554627985073,-0.17307262689893266,0.007466343718404017,0.12910957088876457,-0.2450388447261712,-0.15102994018434335,0.003750998331806865,-0.2210445520421413,-0.06300168870941729,0.11814366824638756,-0.09464737221266754,0.15729345025412117,0.18757313326090597,0.3488433144419666,-0.0594744159436177,-0.12436001646226938,0.012525296270807458,-0.054263837578671786,0.15304503397863484,0.01843807504682605,-0.12053244951393582,0.08149691515464401,-0.012763120920139506,-0.20426152686830826,-0.0007307403232030829,-0.020335309958095557,0.1297724790803725
