175.232.205.95		80
175.232.206.124		80
175.232.206.130		80
175.232.206.253		80
175.232.206.27		80
175.232.207.167		80
175.232.207.206		80
175.232.207.210		80
175.232.207.70		80
175.232.208.154		80
175.232.208.155		80
175.232.208.170		80
175.232.208.8		80
175.232.209.115		80
175.232.209.156		80
175.232.209.2		80
175.232.209.20		80
175.232.209.214		80
175.232.209.235		80
175.232.209.62		80
175.232.209.65		80
175.232.209.83		80
175.232.21.160		80
175.232.21.171		80
175.232.21.78		80
175.232.21.90		80
175.232.21.97		80
175.232.210.244		80
175.232.210.45		80
175.232.211.160		80
175.232.211.210		80
175.232.211.245		80
175.232.211.246		80
175.232.212.184		80
175.232.212.24		80
175.232.212.33		80
175.232.213.241		80
175.232.215.104		80
175.232.215.215		80
175.232.215.220		80
175.232.215.3		80
175.232.215.37		80
175.232.215.88		80
175.232.216.223		80
175.232.216.93		80
175.232.217.157		80
175.232.217.167		80
175.232.217.18		80
175.232.218.118		80
175.232.218.189		80
175.232.218.242		80
175.232.219.110		80
175.232.219.227		80
175.232.219.43		80
175.232.220.143		80
175.232.220.151		80
175.232.220.39		80
175.232.221.110		80
175.232.221.133		80
175.232.221.137		80
175.232.221.172		80
175.232.221.203		80
175.232.221.246		80
175.232.221.64		80
175.232.221.93		80
175.232.222.202		80
175.232.222.73		80
175.232.223.230		80
175.232.224.230		80
175.232.224.80		80
175.232.225.2		80
175.232.225.31		80
175.232.225.65		80
175.232.226.202		80
175.232.227.131		80
175.232.227.209		80
175.232.228.216		80
175.232.228.7		80
175.232.229.112		80
175.232.229.131		80
175.232.229.148		80
175.232.229.158		80
175.232.229.170		80
175.232.229.171		80
175.232.229.50		80
175.232.229.76		80
175.232.229.95		80
175.232.23.157		80
175.232.23.183		80
175.232.23.197		80
175.232.23.36		80
175.232.23.79		80
175.232.230.14		80
175.232.230.17		80
175.232.230.29		80
175.232.230.79		80
175.232.231.17		80
175.232.231.239		80
175.232.231.240		80
175.232.231.250		80
175.232.231.57		80
175.232.231.68		80
175.232.233.21		80
175.232.234.152		80
175.232.234.68		80
175.232.235.11		80
175.232.235.242		80
175.232.235.52		80
175.232.236.11		80
175.232.236.163		80
175.232.237.135		80
175.232.237.218		80
175.232.237.235		80
175.232.238.143		80
175.232.238.148		80
175.232.238.154		80
175.232.238.158		80
175.232.240.110		80
175.232.240.206		80
175.232.241.155		80
175.232.241.170		80
175.232.241.35		80
175.232.241.59		80
175.232.241.8		80
175.232.242.193		80
175.232.244.132		80
175.232.244.48		80
175.232.245.10		80
175.232.245.142		80
175.232.245.191		80
175.232.245.21		80
175.232.246.132		80
175.232.246.172		80
175.232.246.67		80
175.232.247.146		80
175.232.247.186		80
175.232.247.193		80
175.232.247.20		80
175.232.247.235		80
175.232.247.42		80
175.232.247.46		80
175.232.247.96		80
175.232.248.103		80
175.232.248.155		80
175.232.248.178		80
175.232.248.47		80
175.232.248.85		80
175.232.249.126		80
175.232.249.168		80
175.232.249.52		80
175.232.249.55		80
175.232.25.132		80
175.232.25.208		80
175.232.25.211		80
175.232.25.34		80
175.232.25.45		80
175.232.25.70		80
175.232.25.72		80
175.232.250.132		80
175.232.250.162		80
175.232.250.184		80
175.232.251.15		80
175.232.251.17		80
175.232.251.72		80
175.232.251.79		80
175.232.252.68		80
175.232.253.200		80
175.232.253.55		80
175.232.254.105		80
175.232.254.116		80
175.232.254.136		80
175.232.254.159		80
175.232.254.167		80
